"item_id","true_label","new_itemid"
944368313,2,1463
944368314,1,2729
944368315,2,14
944368316,1,212
944368317,2,4875
944368318,1,4159
944368319,1,2756
944368320,1,3248
944368321,1,4524
944368322,2,1323
944368323,1,3375
944368324,2,4656
944368325,2,1396
944368326,2,5119
944368327,1,5435
944368328,2,6994
944368329,1,2341
944368330,1,5083
944368331,2,3898
944368332,2,1321
944368333,2,7295
944368334,1,2422
944368335,1,1419
944368336,1,3354
944368337,1,222
944368338,2,6589
944368339,1,1556
944368340,1,1649
944368341,1,6568
944368343,1,6560
944368344,2,1711
944368345,2,3554
944368346,1,5073
944368347,2,5039
944368348,2,563
944368349,1,4856
944368350,1,2892
944368351,1,7251
944368352,1,4456
944368353,1,800
944368354,2,6146
944368355,2,4180
944368356,1,3722
944368357,2,5147
944368359,1,4066
944368360,2,2126
944368361,1,521
944368362,2,6452
944368363,2,1035
944368364,1,1841
944368365,1,6285
944368366,2,4898
944368367,2,6771
944368368,2,2476
944368369,1,4891
944368370,1,6530
944368371,1,4258
944368372,1,5793
944368373,2,6755
944368374,2,5068
944368375,1,4885
944368376,2,5041
944368377,1,7212
944368378,1,1410
944368379,2,4370
944368380,2,1629
944368381,2,6073
944368382,2,1292
944368383,1,5931
944368384,2,5726
944368385,2,1422
944368386,1,4407
944368387,2,7294
944368388,2,2466
944368389,1,4254
944368390,1,206
944368391,1,5987
944368392,2,6106
944368393,2,4182
944368394,2,2458
944368395,1,5834
944368396,2,5890
944368397,2,3173
944368398,1,6870
944368399,2,6321
944368400,2,2430
944368401,1,3968
944368402,1,4118
944368403,1,3240
944368404,1,5640
944368405,2,6283
944368406,2,1825
944368407,1,165
944368408,1,2545
944368409,2,1406
944368410,1,765
944368411,1,6608
944368412,1,5681
944368413,2,6506
944368414,2,5176
944368415,2,257
944368416,1,1121
944368417,2,758
944368418,2,359
944368419,1,1500
944368420,1,6314
944368421,2,7184
944368422,2,2294
944368423,2,175
944368424,2,3457
944368425,1,138
944368426,2,6336
944368427,2,422
944368428,1,1705
944368429,2,6965
944368430,1,5421
944368431,1,2378
944368432,1,5985
944368433,2,7114
944368434,2,4391
944368435,1,2498
944368436,2,3475
944368437,2,3585
944368438,2,7047
944368439,2,2016
944368440,2,2621
944368441,2,692
944368442,2,6156
944368444,1,2374
944368445,2,1501
944368446,1,2132
944368447,1,3604
944368448,1,5477
944368449,2,1078
944368450,2,4887
944368451,2,415
944368452,1,2503
944368453,2,3351
944368454,2,2149
944368455,2,5506
944368456,1,4429
944368457,2,2604
944368458,2,7293
944368459,2,3561
944368460,2,555
944368461,1,3309
944368462,1,2035
944368463,2,3161
944368464,2,3030
944368466,1,2954
944368467,2,3893
944368468,1,5728
944368469,2,2231
944368470,2,6944
944368471,2,991
944368472,1,1312
944368473,2,5519
944368474,2,6076
944368476,2,91
944368477,2,606
944368478,2,7288
944368479,1,6046
944368480,2,3383
944368481,1,118
944368482,1,6261
944368483,1,2980
944368484,2,6259
944368485,2,4021
944368486,2,3689
944368487,2,6834
944368488,1,642
944368489,2,1012
944368490,1,4029
944368491,1,3965
944368492,1,4907
944368493,1,6126
944368494,1,2941
944368496,2,4119
944368497,2,6593
944368498,1,4701
944368499,1,2569
944368500,2,4141
944368501,2,4940
944368502,1,4505
944368503,2,721
944368504,1,3803
944368505,2,3070
944368506,2,4187
944368507,1,11
944368508,2,1675
944368509,2,2270
944368510,1,5749
944368511,1,1562
944368512,1,4453
944368513,2,2544
944368514,2,1053
944368515,2,5524
944368516,1,5269
944368517,2,3870
944368518,2,4550
944368519,1,1165
944368520,1,1689
944368521,1,7332
944368522,1,1669
944368523,1,1375
944368524,1,2230
944368526,1,5942
944368527,2,6367
944368528,1,1383
944368529,2,5168
944368530,2,577
944368531,2,2248
944368532,1,3369
944368533,1,2776
944368534,2,6148
944368535,1,89
944368536,1,4779
944368537,2,5014
944368538,2,7286
944368539,2,1710
944368540,2,4689
944368541,2,1084
944368543,2,1958
944368544,2,3271
944368545,1,4585
944368546,2,526
944368547,2,2073
944368548,2,3376
944368549,1,2304
944368550,1,627
944368551,2,412
944368552,2,5279
944368553,2,6687
944368554,1,794
944368555,1,6442
944368556,2,6469
944368558,2,2835
944368559,1,4418
944368560,1,803
944368561,1,7185
944368562,1,2664
944368563,2,2257
944368564,1,2223
944368565,1,2787
944368566,2,5238
944368567,2,3166
944368569,2,163
944368570,2,6463
944368572,2,631
944368574,2,6180
944368575,1,6412
944368576,1,4612
944368577,2,4402
944368578,1,493
944368579,2,3178
944368580,1,1628
944368581,2,6378
944368582,1,3255
944368583,1,5602
944368584,2,5573
944368585,2,851
944368586,2,5138
944368587,1,6468
944368588,2,1777
944368589,1,2656
944368590,1,378
944368591,1,4774
944368592,2,1533
944368594,1,1206
944368595,1,6489
944368596,2,6989
944368597,2,1942
944368598,2,3186
944368599,1,4345
944368600,2,2567
944368601,1,4300
944368602,1,6294
944368603,1,6059
944368604,2,1306
944368605,2,2623
944368606,2,2860
944368607,2,5560
944368608,2,6756
944368609,1,2751
944368610,1,999
944368611,2,2984
944368612,1,4000
944368613,2,1630
944368614,1,694
944368615,2,562
944368616,1,4764
944368617,2,673
944368618,1,4810
944368619,2,2975
944368620,1,6392
944368621,1,6038
944368622,1,1844
944368623,1,4927
944368624,2,953
944368625,1,3581
944368626,1,4375
944368627,1,2072
944368628,2,5963
944368629,1,2574
944368630,2,2723
944368631,1,6140
944368632,2,5778
944368633,2,6639
944368634,2,5724
944368635,1,4684
944368636,2,6923
944368637,2,3683
944368638,2,2647
944368639,2,259
944368640,1,6110
944368641,1,1311
944368642,1,3393
944368643,2,2553
944368644,1,1176
944368645,2,5236
944368646,2,2913
944368647,2,1507
944368648,2,3856
944368649,2,1363
944368650,2,523
944368651,2,1561
944368653,1,80
944368654,1,772
944368655,2,882
944368656,2,777
944368657,1,5906
944368658,2,2468
944368659,2,5844
944368660,2,569
944368661,1,663
944368662,1,5930
944368663,2,3469
944368664,2,6027
944368665,1,5465
944368666,1,432
944368667,2,353
944368668,1,6875
944368669,1,1901
944368670,1,5840
944368671,2,98
944368672,1,5281
944368673,2,6369
944368674,1,2684
944368675,1,145
944368676,2,1465
944368677,1,366
944368678,1,4895
944368679,1,912
944368680,1,6861
944368681,1,1869
944368682,2,6350
944368683,2,1597
944368684,1,5115
944368685,1,3352
944368686,2,2173
944368687,1,2939
944368688,2,1818
944368689,1,4224
944368691,2,1553
944368692,2,6700
944368693,2,5566
944368694,1,7240
944368695,1,5850
944368696,1,5544
944368697,1,3526
944368698,1,5762
944368699,2,1238
944368700,1,1794
944368701,1,6136
944368702,2,300
944368703,2,3111
944368704,1,5430
944368705,1,5438
944368706,2,126
944368707,2,2485
944368708,1,805
944368709,2,2777
944368710,2,648
944368711,1,4277
944368712,2,3490
944368714,2,3825
944368715,1,6672
944368716,1,7241
944368717,1,4048
944368718,2,3738
944368719,2,6453
944368720,2,6427
944368721,1,4548
944368722,2,3615
944368723,2,4135
944368724,1,5316
944368725,1,3724
944368726,2,5794
944368727,2,3314
944368728,2,5613
944368729,2,4275
944368730,1,669
944368731,1,4067
944368732,2,685
944368733,2,1677
944368734,2,795
944368735,1,6414
944368736,2,757
944368737,1,7042
944368738,2,5610
944368739,1,5580
944368740,2,3370
944368741,1,2105
944368742,2,239
944368743,2,3607
944368744,2,4485
944368745,2,959
944368746,1,1511
944368748,1,6650
944368749,2,5771
944368750,2,7094
944368751,2,158
944368752,1,4939
944368753,2,6083
944368754,1,6547
944368755,1,22
944368756,1,672
944368757,2,1538
944368758,1,1758
944368759,1,1516
944368760,1,1621
944368761,2,566
944368762,1,1141
944368763,2,6712
944368764,2,861
944368765,1,1007
944368766,1,7135
944368767,2,4444
944368768,2,5927
944368769,2,3672
944368770,1,1477
944368771,1,5321
944368772,1,5926
944368773,1,3661
944368774,2,1166
944368775,1,5857
944368776,1,5489
944368777,2,5739
944368778,2,6816
944368779,1,1839
944368780,1,4436
944368781,2,6911
944368782,1,4732
944368783,2,3563
944368784,1,215
944368785,1,5385
944368786,2,4494
944368787,1,3572
944368788,1,3470
944368789,1,5075
944368790,2,2526
944368791,2,1872
944368792,2,6068
944368793,1,3007
944368794,1,3897
944368795,1,690
944368796,2,5559
944368797,1,7165
944368799,2,418
944368800,2,2360
944368801,2,4094
944368802,1,5837
944368803,2,4668
944368804,1,2451
944368805,1,3821
944368806,2,2190
944368807,1,4976
944368808,1,4872
944368809,1,1519
944368810,1,933
944368811,2,387
944368812,1,4290
944368813,1,5007
944368814,1,2644
944368815,2,6704
944368816,1,5334
944368817,1,271
944368819,2,4469
944368820,1,2293
944368821,2,1659
944368822,2,4537
944368823,1,5278
944368824,2,1894
944368825,1,6212
944368826,2,2814
944368827,1,3521
944368828,2,5765
944368829,1,1284
944368830,1,5347
944368831,1,5908
944368832,1,3109
944368833,1,2677
944368834,2,6265
944368835,1,695
944368836,1,5962
944368837,2,1508
944368838,1,4652
944368839,2,3051
944368840,2,100
944368841,2,4397
944368842,2,888
944368843,2,1833
944368844,2,2708
944368845,1,5492
944368846,2,2912
944368847,2,7196
944368848,2,2908
944368849,1,706
944368850,2,950
944368851,2,7101
944368852,1,4497
944368853,1,2356
944368854,2,5504
944368855,1,2612
944368856,2,2771
944368857,1,5790
944368858,2,2511
944368859,1,310
944368860,2,3474
944368861,1,5100
944368862,1,6555
944368863,1,6144
944368864,2,3958
944368865,2,2838
944368866,2,4340
944368867,2,3788
944368868,2,3858
944368869,2,1342
944368870,2,6404
944368871,1,2349
944368872,2,7120
944368873,1,4460
944368874,2,7153
944368875,1,6139
944368876,2,5853
944368877,2,60
944368878,1,4518
944368879,2,4829
944368880,2,3765
944368881,2,4838
944368882,2,108
944368883,1,5353
944368884,1,7071
944368885,1,3617
944368886,1,2981
944368887,1,2821
944368888,1,369
944368889,2,2609
944368890,2,3785
944368891,1,3293
944368892,1,6899
944368893,1,4990
944368894,2,3682
944368895,1,5454
944368896,2,1318
944368897,2,1601
944368898,1,1345
944368899,2,7067
944368900,1,1344
944368901,1,986
944368902,1,2686
944368903,2,2549
944368904,2,2765
944368906,2,3130
944368907,2,5704
944368908,2,2500
944368909,2,2300
944368910,1,4906
944368911,1,4096
944368912,1,7206
944368913,2,4324
944368914,1,3651
944368915,1,2711
944368916,2,5458
944368917,2,4113
944368918,1,3794
944368919,1,659
944368920,2,6809
944368921,2,6201
944368922,2,3201
944368923,1,4564
944368924,2,6449
944368925,1,3254
944368926,2,494
944368927,1,509
944368928,1,332
944368930,2,1155
944368931,1,3367
944368932,2,5291
944368933,1,4347
944368934,2,2938
944368935,2,6681
944368936,2,5947
944368937,1,6097
944368938,2,4561
944368939,2,4217
944368940,1,1827
944368941,1,6444
944368942,2,3727
944368943,1,4075
944368944,2,3593
944368945,2,5886
944368946,2,2967
944368947,1,5063
944368948,2,5108
944368949,1,4157
944368950,2,6734
944368951,2,2064
944368952,1,3258
944368953,1,3833
944368954,1,2280
944368955,1,769
944368956,2,1713
944368957,2,1026
944368958,1,5870
944368959,2,3146
944368960,2,2815
944368961,1,2649
944368962,1,5487
944368963,2,2366
944368964,1,5994
944368965,2,6337
944368966,1,5984
944368967,1,1164
944368968,2,4069
944368969,1,4147
944368970,1,3462
944368971,2,7270
944368972,1,218
944368973,2,4435
944368974,2,5623
944368975,2,7328
944368976,2,7099
944368977,2,6815
944368978,1,1405
944368979,2,5872
944368980,1,5001
944368981,2,6196
944368982,2,2447
944368983,1,1724
944368984,1,1040
944368985,2,3083
944368986,2,6826
944368987,2,4728
944368988,2,3987
944368989,2,1938
944368990,1,5462
944368991,2,2088
944368992,1,1160
944368993,1,5298
944368994,2,4500
944368995,2,7216
944368996,1,6349
944368997,1,5637
944368998,1,2474
944368999,1,2478
944369000,1,4865
944369001,2,5117
944369002,2,2179
944369003,1,404
944369004,2,4101
944369005,1,5730
944369006,2,2992
944369007,1,5040
944369008,2,7162
944369009,1,4554
944369010,1,5097
944369011,2,6203
944369012,2,5862
944369013,2,3180
944369015,2,4181
944369016,2,392
944369017,2,434
944369018,1,7172
944369019,1,2519
944369020,2,1682
944369021,2,3809
944369022,2,2147
944369023,2,3657
944369024,2,2268
944369025,1,2442
944369026,2,6892
944369027,2,1403
944369028,1,1426
944369029,2,3656
944369030,1,372
944369031,2,6381
944369032,2,1233
944369033,2,6803
944369034,2,1638
944369035,1,6647
944369036,1,2423
944369037,1,5111
944369038,2,2090
944369039,2,786
944369040,1,63
944369041,1,3141
944369042,2,2101
944369043,1,1153
944369044,2,3594
944369045,2,5466
944369046,1,5000
944369047,2,5565
944369048,1,2062
944369049,2,5848
944369050,2,3860
944369051,1,7203
944369052,1,1102
944369053,2,3901
944369054,2,3573
944369055,1,365
944369056,2,2350
944369057,1,5360
944369058,1,4056
944369059,2,3110
944369060,1,377
944369061,2,1048
944369062,2,4775
944369063,2,6477
944369064,2,6266
944369065,2,1881
944369066,1,962
944369067,1,7111
944369068,1,223
944369069,2,381
944369070,1,6777
944369072,2,6699
944369073,1,7215
944369074,2,3814
944369075,1,6730
944369076,1,5467
944369077,1,1798
944369078,1,5476
944369079,2,3502
944369080,1,10
944369082,1,1337
944369083,1,2874
944369084,1,691
944369085,1,2282
944369086,1,1751
944369087,1,833
944369088,1,6280
944369089,1,1726
944369090,1,6250
944369091,2,5483
944369092,2,2505
944369093,1,4394
944369094,2,2888
944369095,2,553
944369096,1,1608
944369097,2,2750
944369098,2,4319
944369099,1,6795
944369101,2,1746
944369102,2,4803
944369103,2,5026
944369104,2,2921
944369105,1,870
944369106,1,2403
944369107,1,1334
944369108,1,2977
944369109,1,3036
944369110,1,2819
944369111,1,2267
944369112,2,908
944369113,1,7026
944369114,1,4284
944369115,2,4031
944369116,2,6743
944369117,1,6864
944369118,2,6947
944369119,2,5102
944369120,2,3028
944369121,2,6582
944369122,2,5141
944369123,2,1524
944369124,2,951
944369125,1,5287
944369126,2,6494
944369127,1,948
944369128,2,2909
944369129,2,996
944369130,1,3018
944369131,1,2749
944369132,1,1358
944369133,1,1799
944369134,2,3834
944369135,2,4762
944369136,1,1126
944369137,1,5582
944369138,2,4834
944369139,1,4492
944369141,1,6102
944369142,2,67
944369143,1,1504
944369144,2,6262
944369145,2,53
944369146,2,3701
944369147,2,5393
944369148,1,1226
944369149,1,2084
944369150,1,6583
944369151,1,6108
944369152,1,5064
944369153,2,5165
944369154,2,7166
944369155,2,2572
944369156,2,2875
944369157,2,4296
944369158,1,2704
944369159,1,4134
944369160,2,5664
944369161,2,230
944369162,1,2131
944369163,2,3610
944369164,1,4475
944369165,2,528
944369166,1,4973
944369167,1,2108
944369168,2,2826
944369169,1,4621
944369170,2,2066
944369171,2,4867
944369172,2,5821
944369173,1,2761
944369174,1,2492
944369175,2,5748
944369176,2,717
944369177,1,4682
944369178,2,6891
944369179,1,2426
944369180,1,2168
944369181,1,7262
944369182,2,6504
944369183,1,4787
944369184,2,724
944369185,1,3837
944369186,2,6015
944369187,1,6542
944369188,2,4745
944369189,2,96
944369190,2,3283
944369191,1,5202
944369192,2,3223
944369193,1,7189
944369194,2,112
944369195,1,3429
944369196,1,7278
944369197,2,1548
944369198,1,6889
944369199,1,2970
944369200,2,6185
944369201,2,2693
944369202,2,5495
944369203,2,4437
944369204,2,2579
944369205,2,2011
944369206,2,4725
944369207,2,294
944369208,2,6577
944369209,1,1897
944369210,1,3050
944369211,1,254
944369212,1,2638
944369213,1,591
944369214,2,4459
944369215,1,6781
944369216,2,4071
944369217,1,1497
944369218,1,6643
944369219,2,2584
944369220,2,7242
944369221,1,3389
944369222,2,1130
944369223,2,265
944369224,2,427
944369225,2,762
944369226,1,2290
944369227,1,7155
944369228,1,1058
944369229,1,6186
944369231,2,5820
944369232,1,3006
944369233,2,7247
944369234,2,4519
944369235,2,828
944369236,2,5249
944369237,2,3492
944369238,2,2845
944369239,2,4869
944369240,1,7032
944369241,1,1692
944369242,2,1810
944369243,2,3225
944369244,1,1352
944369245,2,6524
944369246,1,4767
944369247,2,3988
944369248,1,3218
944369249,1,1772
944369250,2,640
944369251,2,3134
944369252,2,4389
944369253,1,6839
944369254,1,910
944369255,1,2331
944369256,1,1848
944369257,2,2947
944369259,1,410
944369260,1,3337
944369261,2,5366
944369262,2,2030
944369263,2,3759
944369264,2,3576
944369265,2,2841
944369266,2,3694
944369267,2,1392
944369268,2,646
944369269,2,6436
944369270,1,2946
944369271,2,4
944369272,1,3212
944369273,2,4482
944369274,1,2041
944369275,1,6451
944369276,2,504
944369277,2,3425
944369278,2,5673
944369279,1,2130
944369280,1,6075
944369281,2,5105
944369282,2,1586
944369283,2,3077
944369284,1,2239
944369285,1,4633
944369287,1,3869
944369288,2,776
944369289,1,5066
944369290,1,575
944369291,1,6766
944369292,2,4304
944369293,2,2789
944369294,2,1246
944369295,2,5223
944369296,2,5356
944369297,1,74
944369298,1,506
944369299,2,605
944369300,1,5677
944369301,1,3034
944369302,2,1704
944369303,2,2882
944369304,1,1061
944369305,2,6541
944369306,1,6450
944369307,2,264
944369308,1,156
944369309,1,4371
944369310,1,338
944369311,1,5440
944369312,1,2715
944369313,1,6663
944369314,2,3058
944369315,2,1471
944369316,2,3823
944369317,2,820
944369318,2,1111
944369319,1,768
944369320,2,2089
944369321,1,4911
944369322,2,3745
944369323,2,3863
944369324,2,6042
944369325,2,615
944369326,2,7110
944369327,2,3473
944369328,1,4358
944369329,1,1757
944369330,2,5953
944369331,1,3096
944369332,1,4395
944369333,1,4981
944369334,2,1113
944369335,1,7124
944369336,1,6625
944369337,2,6694
944369338,2,1632
944369339,1,4613
944369340,2,1863
944369341,2,2184
944369342,2,3630
944369343,1,7261
944369344,2,7036
944369345,1,6054
944369346,1,6789
944369347,2,6401
944369348,2,4601
944369349,2,979
944369350,2,3589
944369352,2,6528
944369353,1,6558
944369354,2,1386
944369356,2,1522
944369358,1,2955
944369359,1,666
944369360,1,3951
944369361,2,480
944369362,2,3414
944369363,1,1837
944369364,2,4504
944369365,2,6507
944369367,2,1917
944369368,1,3152
944369369,1,1177
944369370,2,930
944369371,1,1136
944369372,2,3637
944369373,2,4255
944369374,1,6720
944369375,2,4547
944369376,1,4692
944369377,2,5302
944369378,2,4517
944369379,2,5268
944369380,2,1892
944369381,1,5280
944369382,2,1340
944369383,1,2022
944369384,2,1720
944369385,2,6702
944369386,2,268
944369387,2,340
944369389,2,5751
944369390,1,1099
944369391,2,1719
944369392,2,3677
944369393,1,818
944369394,2,5829
944369395,2,5811
944369396,2,5932
944369398,1,472
944369401,1,753
944369402,2,314
944369403,1,7147
944369404,1,5608
944369405,2,1680
944369406,2,143
944369407,1,4657
944369408,1,4329
944369409,1,2107
944369410,2,3263
944369411,1,3378
944369412,2,2599
944369413,2,2627
944369414,1,5929
944369415,1,5420
944369416,2,1875
944369417,2,1435
944369418,2,2632
944369419,1,720
944369420,1,2805
944369421,2,1044
944369422,1,7269
944369423,2,289
944369424,2,4145
944369425,1,4307
944369426,2,5954
944369427,1,5957
944369428,1,6057
944369429,1,1208
944369431,1,3618
944369432,1,7087
944369433,1,405
944369434,2,5336
944369435,1,6671
944369436,1,2305
944369437,1,5807
944369438,2,872
944369439,1,5021
944369440,2,360
944369441,1,3324
944369442,1,4318
944369443,2,2209
944369444,1,4765
944369445,1,2547
944369446,2,532
944369447,2,5849
944369448,1,561
944369449,1,7039
944369450,2,7157
944369451,2,1068
944369452,1,2315
944369453,1,482
944369454,2,5968
944369455,2,7048
944369456,2,728
944369457,1,3072
944369458,2,1723
944369459,2,7073
944369460,1,7092
944369461,2,4555
944369462,1,2722
944369463,1,2540
944369464,1,3848
944369465,1,5518
944369466,1,2307
944369467,2,2813
944369468,2,4281
944369469,2,4795
944369470,2,4786
944369471,2,2998
944369472,2,6425
944369473,1,4642
944369474,2,3200
944369475,2,3684
944369476,1,2199
944369477,2,4380
944369478,2,4201
944369479,2,656
944369480,1,5312
944369481,1,3246
944369482,1,742
944369483,1,7160
944369484,1,3676
944369485,1,4274
944369486,2,5314
944369487,1,6199
944369488,2,2399
944369489,2,2796
944369490,1,3323
944369491,1,4748
944369492,1,6495
944369493,2,2760
944369494,2,2542
944369495,2,3001
944369496,2,3873
944369497,2,85
944369498,1,1080
944369499,2,5412
944369500,1,4593
944369501,2,1860
944369502,1,5904
944369503,1,4822
944369504,2,3971
944369505,2,988
944369506,2,414
944369507,1,4387
944369508,2,2802
944369509,2,7229
944369510,2,5721
944369511,2,2186
944369512,2,617
944369513,2,3449
944369514,2,5146
944369515,1,1776
944369516,1,2781
944369517,2,6684
944369518,2,4888
944369519,2,3191
944369520,1,2869
944369521,1,3628
944369522,1,4337
944369523,1,7320
944369524,1,5835
944369525,1,4362
944369526,2,3861
944369527,1,4697
944369528,2,4037
944369529,1,7230
944369530,1,3852
944369531,2,3494
944369532,2,3412
944369533,2,4457
944369534,2,6929
944369535,1,6835
944369536,2,4817
944369537,2,1925
944369538,1,1074
944369539,1,6082
944369540,1,813
944369541,2,3739
944369542,2,2359
944369543,2,4018
944369544,2,5332
944369545,2,2889
944369546,1,46
944369547,2,5285
944369548,1,5297
944369549,1,5362
944369551,1,3057
944369552,2,3635
944369553,1,3260
944369554,1,2707
944369555,1,3091
944369556,1,884
944369557,1,1712
944369558,1,6433
944369559,2,1109
944369560,2,5511
944369562,2,2484
944369563,2,2719
944369564,1,2000
944369565,1,4192
944369566,2,4513
944369567,1,2843
944369568,2,3285
944369569,2,4316
944369570,1,3551
944369571,1,5069
944369572,2,6500
944369573,2,240
944369574,2,3154
944369575,1,3932
944369576,2,1235
944369577,1,5095
944369578,1,3723
944369579,2,4964
944369580,1,6214
944369581,2,4252
944369582,1,4590
944369583,1,5668
944369584,1,7021
944369585,2,6271
944369586,2,495
944369587,2,6517
944369588,1,5830
944369589,2,6818
944369590,1,5754
944369591,1,1618
944369592,1,3460
944369593,1,317
944369594,1,5781
944369595,2,5315
944369596,1,1119
944369597,1,5410
944369598,1,2556
944369599,1,3049
944369600,1,1317
944369601,1,7058
944369602,2,3307
944369603,2,6099
944369604,1,5709
944369605,1,7283
944369606,1,7038
944369608,2,4332
944369609,2,1702
944369610,1,5424
944369611,2,1328
944369612,2,2766
944369613,1,6114
944369614,1,2594
944369615,2,6706
944369616,2,2831
944369617,1,1850
944369618,1,6299
944369619,1,712
944369620,2,7180
944369621,1,1223
944369622,2,4654
944369623,2,2879
944369624,1,5991
944369625,1,1693
944369626,1,4526
944369627,1,2296
944369628,1,5645
944369629,2,3042
944369630,1,2097
944369631,1,3266
944369632,2,3067
944369633,2,2990
944369634,2,6880
944369635,1,2974
944369636,1,6549
944369637,1,1373
944369638,1,5233
944369639,1,4807
944369640,2,5436
944369641,1,1569
944369642,1,2452
944369643,2,4535
944369644,2,4024
944369645,2,3
944369646,1,6446
944369647,2,3616
944369648,2,946
944369649,1,2226
944369650,1,4694
944369651,2,1510
944369652,2,6788
944369653,2,5675
944369654,2,5740
944369655,1,5946
944369656,2,1575
944369657,1,5449
944369658,2,955
944369659,2,1657
944369661,2,5338
944369662,2,1445
944369663,2,1484
944369664,2,917
944369665,1,3363
944369666,2,3706
944369667,1,1929
944369668,1,1495
944369669,1,2068
944369670,1,6060
944369671,1,740
944369672,2,7258
944369674,1,5057
944369675,1,6364
944369676,2,7224
944369677,2,2601
944369678,1,2884
944369679,2,3076
944369680,1,4396
944369681,2,7056
944369682,1,4631
944369684,2,7051
944369685,1,2394
944369687,1,5426
944369688,2,4372
944369689,1,7326
944369691,1,7088
944369692,2,1552
944369693,2,6564
944369694,1,5981
944369695,2,6607
944369696,1,2192
944369697,1,351
944369698,1,6183
944369699,1,5831
944369700,2,1205
944369701,1,4635
944369702,1,4686
944369703,2,3500
944369704,1,7325
944369705,2,1803
944369706,1,1598
944369707,2,1395
944369708,1,3655
944369709,2,5717
944369710,1,6323
944369711,1,4666
944369712,2,4797
944369714,2,1667
944369715,1,1821
944369716,2,6824
944369717,1,204
944369718,1,349
944369719,2,7091
944369720,2,827
944369721,1,6405
944369722,2,4716
944369723,2,5473
944369724,2,4232
944369725,1,1903
944369726,2,5027
944369727,2,4994
944369728,2,6786
944369729,1,5743
944369730,1,6656
944369731,2,4408
944369732,1,5074
944369733,1,5209
944369734,2,2748
944369735,2,874
944369736,1,6382
944369737,2,3401
944369738,2,7260
944369739,1,1066
944369740,1,5691
944369741,2,3038
944369742,2,5510
944369743,1,6004
944369745,1,460
944369746,2,3298
944369747,1,7077
944369748,1,718
944369749,2,2962
944369750,2,1640
944369751,1,7169
944369752,2,375
944369753,1,6171
944369754,2,918
944369755,1,2987
944369756,1,198
944369757,2,3226
944369758,2,5403
944369759,2,3147
944369760,1,1588
944369761,1,5973
944369762,2,3733
944369763,1,4594
944369764,2,6326
944369765,1,7232
944369766,1,5846
944369767,2,4226
944369768,1,693
944369769,1,2002
944369770,1,547
944369771,2,2705
944369772,1,2682
944369773,1,4132
944369774,2,853
944369775,1,5699
944369776,1,6220
944369777,1,6798
944369778,1,6637
944369779,2,6728
944369780,2,846
944369781,2,2273
944369782,2,4521
944369783,2,3353
944369784,2,1184
944369785,2,6503
944369786,1,2739
944369787,2,5474
944369788,1,734
944369789,2,6780
944369790,1,7226
944369791,2,2222
944369792,1,6537
944369793,2,6521
944369794,1,2220
944369795,2,2153
944369796,2,6509
944369798,1,2897
944369799,1,508
944369800,1,1700
944369801,2,6466
944369802,2,862
944369803,1,3371
944369804,2,2376
944369805,2,4003
944369806,1,282
944369807,1,3583
944369808,2,5684
944369809,1,5646
944369810,1,1624
944369811,1,1703
944369812,1,5220
944369813,2,3939
944369814,1,1879
944369815,2,211
944369816,1,4102
944369817,2,1454
944369818,2,2514
944369819,2,4544
944369820,1,2308
944369821,2,5654
944369822,1,6187
944369824,1,174
944369825,2,6768
944369826,2,834
944369827,2,2207
944369828,1,735
944369829,1,4194
944369830,2,3828
944369831,1,2919
944369832,1,386
944369833,1,3836
944369834,1,5975
944369835,2,603
944369836,2,2800
944369837,2,1525
944369838,1,2870
944369839,1,784
944369840,1,5118
944369841,1,4325
944369842,2,1947
944369843,1,3089
944369844,2,2943
944369845,1,5016
944369846,2,3978
944369847,2,1462
944369848,1,124
944369849,2,151
944369850,2,3891
944369851,2,3410
944369852,2,247
944369853,2,4632
944369854,1,3003
944369855,2,893
944369856,2,5924
944369857,1,4251
944369858,2,4851
944369859,1,6628
944369860,2,611
944369861,1,1661
944369862,2,1251
944369863,2,6573
944369864,2,3877
944369865,1,5448
944369866,2,5172
944369867,2,865
944369868,2,6339
944369869,1,5959
944369870,2,31
944369872,2,1572
944369873,2,3516
944369874,2,3153
944369875,2,5357
944369876,1,5925
944369877,2,3843
944369878,1,6351
944369879,2,2063
944369880,2,4177
944369881,1,3482
944369882,2,5398
944369883,1,2334
944369884,1,6974
944369885,2,6959
944369886,1,5657
944369887,2,2352
944369888,2,241
944369889,2,4735
944369890,2,7003
944369891,1,4509
944369892,2,114
944369893,2,2942
944369894,2,1075
944369895,1,4700
944369896,1,808
944369897,2,5747
944369898,2,5760
944369899,1,6292
944369900,2,4892
944369901,1,2327
944369902,2,4498
944369903,1,6490
944369904,1,5854
944369905,2,3921
944369906,2,2710
944369907,2,1584
944369908,2,6960
944369909,1,187
944369910,1,207
944369911,1,2924
944369912,1,752
944369913,2,513
944369914,2,4058
944369915,2,6752
944369916,2,7285
944369917,1,5961
944369918,1,5293
944369919,2,4741
944369920,2,3533
944369921,2,2839
944369922,2,350
944369923,2,3288
944369924,2,2049
944369925,2,2979
944369926,2,5689
944369928,2,6017
944369930,1,5272
944369931,1,1787
944369932,2,6601
944369933,2,4239
944369934,1,6561
944369935,2,6928
944369936,2,4965
944369937,1,5596
944369939,1,3664
944369940,1,2348
944369941,2,2303
944369942,2,3816
944369943,1,1464
944369944,2,2999
