"content_length","spelling_errors_ratio","numberOfLinks","non_markup_alphanum_characters","linkwordscore","image_ratio","html_ratio","frameTagRatio","avglinksize","is_news_1","is_news_.","news_front_page_0","news_front_page_.","news_front_page_1","hasDomainLink_0","hasDomainLink_1","alchemy_category_business","alchemy_category_recreation","alchemy_category_health","alchemy_category_sports","alchemy_category_.","alchemy_category_arts_entertainment","alchemy_category_science_technology","alchemy_category_gaming","alchemy_category_culture_politics","alchemy_category_computer_internet","alchemy_category_law_crime","alchemy_category_religion","alchemy_category_weather","alchemy_category_unknown","lengthyLinkDomain_1","lengthyLinkDomain_0","dummy"
0.492488,0.100685,0.033026,0.139436,0.08,0.008783,0.217134869,0.03542,0.008751,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.072324,0.087349,0.041633,0.038139,0.3,0.008857,0.257822927,0.053591,0.011128,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004352,0.130435,0.006805,0.004703,0.16,0.014477,0.257623397,0.063333,0.003739,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.099575,0.105389,0.027222,0.045304,0.06,0.00932,0.207690613,0.047786,0.002609,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.096259,0.118215,0.050841,0.022178,0.5,0.008898,0.24226983,0.057627,0.009235,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.099161,0.101311,0.014011,0.020211,0.17,0.008936,0.260632191,0.056478,0.007706,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.017304,0.031008,0.016013,0.001587,0.05,0.014778,0.18179964,0.102302,0.000118,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.025282,0.164609,0.065052,0.007809,0.75,0.010333,0.219808695,0.071362,0.008857,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.105067,0.095683,0.023219,0.079754,0.06,0.008776,0.255767379,0.016451,0.010626,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.144337,0.093802,0.056245,0.162783,0.07,0.008844,0.253270709,0.028317,0.00998,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.099472,0.085352,0.014011,0.022068,0.12,0.009028,0.255134566,0.076596,0.005551,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.069423,0.091772,0.010008,0.012104,0.09,0.009118,0.285940107,0.05,0.00303,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.04756,0.078261,0.052442,0.015653,0.48,0.009402,0.228482122,0.059022,0.007847,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004559,0.1,0.006605,0.000495,0.58,0.015474,0.313080393,0.155556,0.00303,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.095845,0.069048,0.033026,0.301416,0.03,0.009351,0.262757345,0.012048,0.008248,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.013988,0.102362,0.021417,0.003789,0.63,0.011607,0.236755949,0.10084,0.007337,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.221013,0.04209,0.008807,0.026102,0.04,0.008996,0.175122604,0.011576,0.002816,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.02435,0.112613,0.031025,0.008949,0.48,0.013167,0.228424492,0.022489,0.00631,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.017615,0.066667,0.005004,0.003049,0.25,0.009124,0.303191313,0.179372,0.005384,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.010983,0.12,0.001401,0.000534,0.57,0.008971,0.330974459,0.157143,0.011806,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0,0.064251,0.032483,0.33,0,0.207662053,0.082113,0.005464,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.070563,0.082317,0.035629,0.028636,0.29,0.00935,0.279578942,0.061957,0.007977,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.009429,0.076087,0.085068,0.018043,0.55,0.012289,0.191682739,0.046961,0.005982,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.107139,0.065922,0.079464,0.064943,0.17,0.010129,0.182236281,0.018762,0.005712,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.023728,0.101523,0.018215,0.004804,0.32,0.008968,0.234057925,0.095101,0.003162,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.119884,0.078861,0.023018,0.040505,0.06,0.009272,0.247082944,0.047074,0.002972,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.041136,0.106322,0.041033,0.019,0.19,0.012172,0.171286618,0.037464,0.002808,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.013574,0.035398,0.011209,0.002169,0.35,0.011355,0.255695538,0.105727,0.002655,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.011191,0.163934,0.007206,0.005016,0.17,0.012099,0.258395565,0.074766,0.00399,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.019894,0.095506,0.023219,0.007357,0.31,0.01168,0.233304136,0.067029,0.004226,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.010983,0,0.003603,0.001452,0.52,0.010796,0.268753233,0.082051,0.011191,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.111111,0.02462,0.026343,0.15,0,0.203420355,0.122984,0.006572,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.007253,0.409091,0.001001,0.000168,0,0.009144,0.311172447,0.166667,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.048907,0.070922,0.022018,0.012878,0.49,0.009062,0.162837672,0.11879,0.01449,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.070148,0.080205,0.046237,0.01736,0.37,0.009065,0.205378622,0.078431,0.006335,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000622,0.25,0.027022,0.000394,0.96,0,0.116691366,0.014625,0.005213,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.027147,0.171004,0.028623,0.015104,0.07,0.011156,0.192104463,0.068493,0.00103,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.013159,0.079208,0.010208,0.003785,0.34,0.010038,0.306455817,0.074576,0.004731,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.07709,0.087558,0.029023,0.025823,0.15,0.009335,0.233569582,0.041322,0.004821,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.125,0.015212,0.019557,0.19,0,0.238940725,0.058282,0.007892,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.022485,0.060302,0.052042,0.024467,0.35,0.009743,0.232436264,0.040363,0.006727,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.092944,0.054638,0.016813,0.025448,0.15,0.009154,0.250716528,0.053498,0.006047,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.017822,0.059603,0.044235,0.004246,0.54,0.009408,0.189932886,0.054993,0.002728,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.049529,0.07177,0.027622,0.013306,0.35,0.010158,0.22842784,0.042593,0.006579,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.000518,0.25,0.004003,0.000755,0.59,0,0.312243312,0.088889,0.00669,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.160605,0.108777,0.120296,0.376159,0.05,0.008864,0.262206228,0.009182,0.009286,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.070563,0.144737,0.021617,0.029319,0.1,0.009222,0.264930371,0.031185,0.004185,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.001451,0,0.016213,0.015013,0.17,0,0.265935112,0.07124,0.004535,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.017408,0.044199,0.018014,0.003472,0.66,0.008999,0.254231685,0.065714,0.006902,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.017822,0.170213,0.009408,0.005924,0.14,0.011662,0.189134304,0.058394,0.00262,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.049425,0.082725,0.027622,0.023808,0.17,0.009919,0.237448633,0.05117,0.004192,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.009325,0.043956,0.008407,0.001337,0.55,0.013278,0.149569106,0.109859,0.005298,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.087038,0.056988,0.03803,0.025035,0.33,0.009256,0.180800172,0.037757,0.007698,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.034504,0.103448,0.026421,0.012493,0.23,0.00959,0.246576719,0.040598,0.004325,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.113045,0.113095,0.077062,0.118917,0.14,0.008913,0.230120567,0.023858,0.006509,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.085173,0.105556,0.013811,0.018091,0.12,0.009015,0.268264805,0.055866,0.005122,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.166667,0.019816,0.034936,0.07,0,0.24838228,0.033898,0.004591,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.333333,0.019616,0.037009,0.1,0,0.266188486,0.117329,0.005689,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.06103,0.060166,0.016213,0.01421,0.11,0.009229,0.252102212,0.127745,0.002681,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.010983,0.095745,0.017814,0.004174,0.51,0.013637,0.248685153,0.063008,0.006067,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.041239,0.163435,0.027022,0.015254,0.3,0.009488,0.226770489,0.06129,0.005965,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.053051,0.070103,0.022018,0.011397,0.25,0.008961,0.179693192,0.092672,0.004953,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.053051,0.070103,0.022018,0.011397,0.25,0.008961,0.179693192,0.092672,0.004953,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.055953,0.082474,0.018815,0.013744,0.27,0.008765,0.314745357,0.035443,0.006339,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.072117,0.075556,0.014612,0.026602,0.14,0.008849,0.279701937,0.017157,0.009044,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.000207,0.176471,0.015813,0.003751,0.44,0,0.27560745,0.049844,0.004545,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.037198,0.075301,0.041233,0.007978,0.51,0.008828,0.228538502,0.052539,0.004991,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.005492,0.037736,0.005805,0.002294,0.61,0.009111,0.278001246,0.1,0.015009,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.116465,0.072965,0.015412,0.020889,0.28,0.008819,0.301403931,0.056452,0.012795,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.148896,0.065343,0.02542,0.032214,0.1,0.009066,0.210858521,0.099635,0.003932,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.027458,0.083004,0.027222,0.005203,0.53,0.008965,0.221100861,0.045673,0.005406,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.072531,0.069767,0.017214,0.015677,0.15,0.009085,0.296303962,0.076471,0.004097,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.020205,0.055,0.011409,0.008665,0.45,0.009491,0.259285272,0.17321,0.013223,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.01347,0.140625,0.067254,0.128183,0.11,0.012789,0.280178619,0.025871,0.005477,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.024039,0.051282,0.038831,0.021914,0.07,0.011899,0.185863344,0.044831,0.000934,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.132422,0.059253,0.020216,0.044717,0.12,0.009296,0.283389738,0.050125,0.010817,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.017304,0.115385,0.018215,0.010127,0.35,0.009441,0.241047911,0.04375,0.007744,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.017304,0.115385,0.018215,0.010127,0.35,0.009441,0.241047911,0.04375,0.007744,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.067351,0.102151,0.073659,0.032181,0.31,0.00978,0.166366566,0.015477,0.006386,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.013366,0.08871,0.031425,0.035715,0.16,0.012777,0.187800848,0.085911,0.006833,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.017822,0.08284,0.032426,0.026371,0.24,0.013448,0.196524514,0.023616,0.007239,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.017822,0.033113,0.067654,0.002356,0.8,0.01911,0.144492064,0.032292,0.003181,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.054295,0.089958,0.032626,0.018798,0.32,0.00981,0.213384446,0.031165,0.005901,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.125,0.041233,0.011931,0.45,0,0.17364299,0.08441,0.005388,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00974,0.060606,0.020416,0.004934,0.62,0.014793,0.238659742,0.109329,0.009339,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.036784,0.02008,0.011409,0.000745,0.74,0.009269,0.241941445,0.049587,0.003141,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.369599,0.213287,0.010008,0.051493,0,0.008925,0.164162656,0.090909,5.5e-05,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000518,0.125,4e-04,0.000341,0.35,0,0.716883117,0,0.012397,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.037716,0.179211,0.022018,0.01169,0.37,0.011259,0.193783222,0.108382,0.007254,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.01948,0.127168,0.067654,0.019572,0.47,0.011245,0.18982716,0.022789,0.006718,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.184748,0.101664,0.02442,0.033825,0.11,0.008935,0.165159081,0.075873,0.00584,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.05243,0.108108,0.030624,0.010007,0.44,0.009506,0.229153049,0.085923,0.00668,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.050565,0.079812,0.029624,0.012214,0.33,0.009373,0.234153768,0.061947,0.006359,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,1,0.006205,0.002606,0.09,0,0.218046081,0.047619,0.002543,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.149933,0.059242,0.048239,0.103408,0.08,0.009605,0.186567701,0.022492,0.004649,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.016579,0.088757,0.01301,0.003765,0.33,0.009621,0.268515088,0.141914,0.003629,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.012019,0.066667,0.006805,0.00112,0.2,0.01017,0.251866187,0.100478,0.001082,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.04528,0.110312,0.028223,0.214776,0.03,0.008881,0.168290659,0.024955,0.006315,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.095431,0.073944,0.070657,0.024357,0.39,0.008995,0.221116926,0.048276,0.005417,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.041654,0.088435,0.038231,0.018278,0.15,0.010465,0.224267782,0.070013,0.00238,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.078541,0.128167,0.115092,0.038485,0.35,0.010603,0.170819962,0.02286,0.00538,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.186095,0.124599,0.085268,0.094628,0.19,0.009396,0.227591608,0.003945,0.006339,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.333333,0.024019,0.020029,0.23,0,0.273029698,0.042254,0.005926,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.125,0.023819,0.016427,0.26,0,0.272687959,0.045564,0.005603,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0487,0.071429,0.019616,0.010671,0.38,0.009173,0.256668556,0.177043,0.008293,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.001243,0.181818,0.066253,0.023001,0.48,0,0.157910656,0.020557,0.008336,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.028805,0.131313,0.055244,0.00452,0.81,0.011802,0.205841599,0.026239,0.006355,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.25,0.085268,0.030603,0.4,0,0.209613665,0.031737,0.006255,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.070459,0.0912,0.119496,0.227067,0.11,0.008867,0.227670926,0.019874,0.006643,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.031499,0.029289,0.026421,0.013691,0.3,0.00952,0.263159085,0.08243,0.005353,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.021449,0.061905,0.031825,0.019586,0.25,0.011523,0.194449305,0.068913,0.005283,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.043933,0.018519,0.083467,0.022332,0.52,0.010016,0.228259476,0.044279,0.007602,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.011087,0,0.039231,0.009555,0.52,0.010284,0.188223998,0.056691,0.007939,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.053466,0.033493,0.008807,0.007213,0.12,0.011221,0.173823928,0.028424,0.002984,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.01948,0.060241,0.041633,0.002125,0.8,0.012154,0.13748114,0.040609,0.006593,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.058129,0.080292,0.026221,0.013166,0.32,0.009149,0.218488535,0.029228,0.006473,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.020309,0.093264,0.022018,0.007189,0.54,0.011467,0.240227193,0.111425,0.009208,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.036058,0.078078,0.008807,0.006857,0.08,0.009475,0.212339785,0.017361,0.006261,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.013263,0.13913,0.07446,0.018658,0.44,0.032551,0.186093988,0.026471,0.005999,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.142857,0.021617,0.007175,0.29,0,0.253227896,0.072243,0.003508,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.052326,0.091304,0.040232,0.021289,0.33,0.009123,0.278402759,0.062392,0.008164,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.011294,0.063636,0.001401,0.00049,0.56,0.008965,0.355510691,0.174603,0.011806,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.032432,0.083333,0.033227,0.01849,0.3,0.011064,0.253466522,0.062834,0.006348,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.010258,0.035714,0.039432,0.010911,0.51,0.012904,0.219917738,0.089485,0.007005,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.088799,0.050808,0.026021,0.009382,0.37,0.010472,0.196913634,0.04918,0.004876,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.034401,0.114754,0.035629,0.009098,0.55,0.009161,0.264878395,0.041051,0.008487,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.027355,0.092664,0.072258,0.018187,0.54,0.009443,0.272844714,0.029265,0.007555,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.031085,0.045936,0.026821,0.01082,0.35,0.009167,0.250513,0.049658,0.005037,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.045798,0.093366,0.031425,0.047011,0.1,0.009536,0.260338029,0.045244,0.00669,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.033364,0.036585,0.028623,0.006973,0.42,0.009469,0.329056685,0.0746,0.004628,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.001658,0.1,0.028223,0.021409,0.23,0,0.219203614,0.055858,0.005611,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.049943,0.085106,0.01301,0.027747,0.09,0.008936,0.261149701,0.131514,0.005555,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.074707,0.071795,0.054043,0.053791,0.16,0.009049,0.233609018,0.022578,0.005415,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.009844,0.081633,0.020216,0.008295,0.2,0.013974,0.235109519,0.055351,0.003179,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.0086,0.079365,0.004203,0.001313,0.59,0.020868,0.216357525,0.105442,0.011806,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.052741,0.051414,0.077062,0.021106,0.43,0.010167,0.216377896,0.04823,0.005215,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.024453,0.023923,0.007806,0.003611,0.18,0.010058,0.306882162,0.068063,0.006371,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.001243,0.076923,0.001401,0.001149,0.24,0.011662,0.340265539,0.17,0.006297,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.010154,0.013158,6e-04,0.001236,0.24,0.009013,0.415168678,0.021739,0.033058,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.035851,0.119741,0.026221,0.010103,0.26,0.009816,0.250933729,0.054795,0.003666,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.004974,0.125,0.026021,0.032753,0.06,0.040382,0.122238894,0.007371,0.002755,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.036473,0.047468,0.014812,0.009488,0.29,0.008908,0.215585548,0.102767,0.006504,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.04383,0.093023,0.008207,0.00376,0.46,0.009239,0.277340284,0.046392,0.009381,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.078852,0.07891,0.068255,0.063428,0.12,0.009852,0.19318543,0.02439,0.003723,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.028494,0.092,0.092074,0.026862,0.32,0.014702,0.177480057,0.032907,0.004499,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.018444,0.048077,0.008006,0.001212,0.5,0.009347,0.295119495,0.061111,0.002755,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.121438,0.112617,0.003403,0.022231,0.04,0.008826,0.35780892,0.125828,0.005969,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.125,0.042434,0.112261,0.09,0,0.232302206,0.066901,0.00716,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
